"","Xi","Yi","credit.score","interest.rate","pti","veh.value","co.sign","new.used","subvent.rate","subvent.cash","veh.pick.up","veh.suv","exact.loan.term"
"2025",40,15,0.858319940711372,-0.279460839431411,-0.421590013651052,-0.844216652506748,1,1,0,1,0,0,1
"2026",39,15,0.0921738002248898,-0.275409404040925,0.945392300963478,0.901367977477607,0,1,0,1,0,1,1
"2027",40,15,-1.57192856943392,-0.522546962860577,-0.945771201961887,0.2353785798267,0,1,0,1,1,0,1
"2028",21,15,-1.63783361377684,0.267482938284212,-0.945771201961887,0.249599496033118,0,1,0,1,1,0,1
"2029",39,15,0.364032108139448,0.226968584379351,1.02350557608431,0.0618156668969216,1,1,0,1,1,0,0
"2030",34,15,1.1384163791688,-0.785890263242174,-0.477091551236905,0.103730338821277,1,1,0,1,0,1,1
"2031",37,15,0.800653026911314,0.287740115236643,-0.230418050855336,-1.9192221931812,1,0,0,0,0,1,1
"2032",40,15,1.00660629048295,-0.62383284762273,0.20742741232195,0.640768067366694,0,0,0,0,1,0,1
"2033",38,14,0.561747241168218,0.449797530856087,-0.222195600842617,-0.947040487910216,1,0,0,0,0,1,0
"2034",33,14,0.792414896368449,1.48291355543004,0.36570957506679,-0.627076848613685,0,0,0,0,1,0,0
"2035",40,15,0.075697539139159,0.7374494435806,-0.304420100969807,-1.59961392298672,1,0,0,0,0,0,1
"2036",39,15,-1.19297456446211,-0.178174954669259,-0.945771201961887,0.424413667284366,0,1,0,0,1,0,1
"2037",31,14,1.19608329296885,-0.178174954669259,-0.142026713218607,-0.600706348319232,0,0,0,0,0,0,0
"2038",39,14,0.364032108139448,-0.785890263242174,-0.172860900766303,0.488409869660965,0,1,0,1,1,0,0
"2039",39,14,1.19608329296885,-0.785890263242174,0.316374874990476,0.48735402452094,0,1,0,0,0,1,0
"2040",39,14,0.00155436425337042,2.01365159158372,1.2886795889945,-1.45443177433822,1,0,0,0,1,0,0
"2041",41,15,-1.82731061626275,0.267482938284212,-0.945771201961887,0.580283344578699,0,1,0,0,1,0,1
"2042",39,15,-0.113779463346745,1.04130709786706,1.40173827666938,0.537543054511844,1,1,0,1,1,0,1
"2043",28,14,0.50408032736816,-0.117403423811967,-0.374310926077918,-0.52832546975922,0,0,0,0,0,1,0
"2044",40,15,-1.32478465314796,0.0243968148550462,-0.945771201961887,0.585754141462072,0,1,0,1,1,0,1
"2045",39,14,-0.122017593889611,1.0007927439622,0.421211112652643,0.525852259699021,0,1,0,1,1,0,0
"2046",40,14,-0.130255724432476,3.81248890495955,0.474657037735317,-1.66964207260508,0,0,0,0,1,0,0
"2047",34,14,0.578223502253948,3.63017431238768,0.922780563428501,-1.87281123459366,0,0,0,0,0,1,0
"2048",34,14,-2.10740705472017,-0.0525804575641897,-0.945771201961887,-0.0280118210341376,0,1,0,0,0,1,0
"2049",39,14,1.03132068211155,-0.401003901145994,0.351320287544532,-0.509838995494173,1,0,0,0,0,1,0
"2050",30,14,0.273412672167929,2.98599608530039,1.00500506355569,-1.62954822594777,0,0,0,0,0,0,0
"2051",34,14,-1.77788183300556,0.49841475554192,-0.945771201961887,-0.418044828343371,0,1,0,1,0,0,0
"2052",39,15,-0.179684507689668,-0.133609165373912,-0.0721358881104956,-0.638202583812125,1,0,0,0,0,0,0
"2053",39,14,-0.10554133280388,0.595649204913586,0.324597325003195,-1.27355516671142,0,0,0,0,0,0,0
"2054",34,14,-1.77788183300556,0.494363320151434,-0.945771201961887,-0.418044828343371,0,1,0,1,0,0,0
"2055",39,14,-1.077640736862,0.226968584379351,-0.945771201961887,0.191993126422744,0,1,0,0,1,0,0
"2056",35,14,0.0509831475105628,1.87185135291671,1.52301941435699,-0.779836366966769,0,0,0,0,1,0,0
"2057",39,14,-1.077640736862,0.226968584379351,-0.945771201961887,0.140149526816863,0,1,0,0,1,0,0
"2058",15,14,0.331079585967986,1.46265637847761,-0.616873201453128,-1.27696738148588,0,0,0,0,1,0,0
"2059",22,14,0.652366677139737,-0.785890263242174,-0.162582838250404,0.870614759385223,0,1,0,1,0,1,0
"2060",33,14,1.06427320428301,-0.279460839431411,-0.394867051109716,-0.572650918581526,1,0,0,0,0,0,0
"2061",39,14,0.619414154968276,0.231020019769837,0.0224222870357727,-0.644917769795902,0,0,0,0,0,1,0
"2062",38,14,1.17136890134026,-0.380746724193564,0.408877437633565,-0.37087389102346,0,0,0,0,0,1,0
"2063",39,14,0.734747982568391,-0.785890263242174,-0.725820664121655,0.613629321964602,0,1,0,1,0,1,0
"2064",15,14,0.71827172148266,0.18645423047449,-0.503814513778242,-0.129589128729944,0,0,0,0,0,0,0
"2065",28,14,-2.08269266309158,0.514620497103864,-0.945771201961887,0.0736010851146319,0,1,0,1,0,1,0
"2066",21,15,1.1137019875402,-0.0161175390498148,0.647328488002415,-0.0966430736322055,0,0,0,0,1,0,1
"2067",34,14,-0.0396362884609566,1.2033645134865,0.0224222870357727,-2.16615289074588,0,0,0,0,0,0,0
"2068",19,14,0.866558071254238,0.247225761331782,0.554825925359327,0.296661361544865,1,1,0,1,1,0,0
"2069",40,14,0.693557329854064,-0.583318493717869,0.0450340245707498,0.110802901282013,0,1,0,0,0,0,0
"2070",16,14,0.990130029397219,-0.0768890699071064,-0.0351348630532603,-1.14618232421195,1,0,0,0,0,0,0
"2071",32,14,1.22903581514032,0.57134059257067,-0.12147058818681,-1.30454760414956,1,0,0,0,0,0,0
"2072",33,14,1.22903581514032,-0.259203662478981,0.454100912703519,-0.6969579252908,0,0,0,0,0,0,0
"2073",39,14,-1.62135735269111,0.0649111687599072,-0.945771201961887,0.626123952813935,0,1,0,1,1,0,0
"2074",26,14,0.100411930767755,1.75030829120212,-0.0351348630532603,-1.29414562517736,1,0,0,0,0,1,0
"2075",29,14,-1.87673939951994,-0.279460839431411,-0.945771201961887,-0.171175400879276,0,1,0,1,1,0,0
"2076",20,14,0.685319199311199,-0.137660600764398,1.04406170111611,0.566678912883946,0,1,0,1,1,0,0
"2077",39,14,0.899510593425699,1.13854154723872,-0.734043114134374,-0.669800022868901,1,0,0,0,0,0,0
"2078",27,14,1.02308255156868,-0.137660600764398,-0.244807338377594,-0.0295007562352682,1,0,0,0,0,1,0
"2079",32,14,-0.138493854975341,1.057512839429,0.20537179981877,-0.55564276015851,1,0,0,0,1,0,0
"2080",35,14,-1.27535586989077,-0.380746724193564,-0.945771201961887,0.364464055332881,0,1,0,0,1,0,0
"2081",27,14,0.800653026911314,1.36137049371546,-0.832712514287001,-2.09103140452523,1,0,0,0,0,0,0
"2082",40,15,0.19926949728214,3.89756904815976,0.550714700352967,-2.12403614497502,1,0,0,0,0,0,0
"2083",35,14,0.775938635282718,0.145939876569629,-0.329087451007964,-1.01435382367319,0,0,0,0,0,1,0
"2084",39,14,0.421699021939506,-0.542804139813008,0.0512008620802891,-0.00509064798303618,0,1,0,1,1,0,0
"2085",39,14,0.100411930767755,3.49242550911115,0.332819775015914,-1.29069423453888,1,0,0,0,1,0,0
"2086",17,14,-0.089065071718149,4.62277598305677,-0.384588988593817,-2.58186644535127,1,0,0,0,0,0,0
"2087",28,14,0.924224985054295,1.03725566247657,0.655550938015134,-1.79850879460805,0,0,0,0,1,0,0
"2088",39,14,0.800653026911314,-0.988462032766479,0.464378975219418,0.508164619657206,0,1,0,1,0,1,0
"2089",40,14,1.25375020676891,-0.785890263242174,-0.0515797630786983,0.176070958396752,0,1,0,1,0,0,1
"2090",24,14,-0.278542074204053,0.0892197811028237,-0.76487730168207,0.252516514786423,0,0,0,0,1,0,1
"2091",24,14,1.02308255156868,-0.0768890699071064,-0.320865000995245,0.143392877894745,1,0,0,0,1,0,0
"2092",39,14,-1.60488109160538,0.328254469141504,-0.945771201961887,0.660965303687157,0,1,0,1,1,0,0
"2093",39,14,0.850081810168507,-0.153866342326342,0.472601425232137,0.343038615677939,0,1,0,1,1,0,0
"2094",26,14,0.948939376682892,-0.174123519278773,0.894001988383985,1.28346621185981,1,1,0,0,0,1,1
"2095",39,14,1.22903581514032,-0.619781412232244,0.102591174659783,0.775645412688391,0,1,0,0,1,0,0
"2096",16,14,-1.56369043889106,-0.583318493717869,-0.945771201961887,-0.130481050914249,0,1,0,1,0,1,1
"2097",39,14,0.232222019453602,0.328254469141504,-0.0885807881359336,-0.210378887824892,1,1,0,0,1,0,0
"2098",31,14,1.14665450971166,-0.785890263242174,-0.205750700817179,1.09684275211278,0,1,0,1,1,0,1
"2099",39,14,1.02308255156868,-0.785890263242174,-0.0474685380723386,0.498718090467084,0,1,0,1,1,0,1
"2100",40,14,0.158078844567813,2.33776642282261,0.538381025333889,-1.608105922765,1,0,0,0,1,0,1
"2101",41,14,-0.154970116061072,1.88805709447865,-0.544926763841837,-1.45059248754423,0,0,0,0,1,0,0
"2102",40,14,0.223983888910736,0.291791550627129,0.741886663148684,-0.815798359030931,0,0,0,0,0,1,1
"2103",40,14,-1.077640736862,0.190505665864976,-0.945771201961887,-0.0918529217344612,0,0,0,0,1,0,1
"2104",32,14,0.627652285511141,-0.299718016383842,0.945392300963478,0.385362318673475,0,1,0,1,1,0,1
"2105",20,14,-0.204398899318265,0.672626477332822,0.256762112398264,0.239021202151329,0,1,0,1,1,0,0
"2106",30,14,0.289888933253659,0.413334612341712,1.07284027616062,0.330429202287233,0,0,0,0,0,1,1
"2107",38,14,-1.81083435517702,0.35256308148442,-0.945771201961887,0.376701361823234,0,1,0,1,1,0,0
"2108",40,14,-1.077640736862,0.190505665864976,-0.945771201961887,-0.0369676367804382,0,0,0,0,1,0,1
"2109",25,14,0.973653768311488,-1.75418332156835,-0.454479813701928,0.570321483383423,0,1,1,0,0,0,1
"2110",40,14,-1.39068969749088,-0.380746724193564,-0.945771201961887,-0.124439085537895,0,1,0,1,1,0,1
"2111",18,14,1.1384163791688,-0.380746724193564,0.713108088104167,-0.602886305137362,0,0,0,0,0,0,1
"2112",31,14,0.0921738002248898,0.632112123427961,0.110813624672502,-1.24318888215159,1,0,0,0,0,1,1
"2113",31,14,0.817129287997045,0.18645423047449,0.0964243371502435,-1.76505253344899,0,0,0,0,0,0,0
"2114",30,14,0.39698463031091,0.632112123427961,-0.0186899630278222,-1.04331579798205,1,0,0,0,0,0,1
"2115",19,14,0.479365935739564,0.433591789294142,1.74296995219722,-0.13597164346935,0,0,0,0,0,0,1
"2116",28,14,0.149840714024948,2.49982383844205,-0.187250188288561,-2.38874632310082,1,0,0,0,0,0,1
"2117",19,14,-1.21768895609071,0.530826238665809,-0.945771201961887,0.542071820464241,0,1,0,0,0,1,1
"2118",40,14,-1.78611996354842,0.672626477332822,-0.945771201961887,0.434337341891661,0,1,0,1,1,0,1
"2119",40,14,0.858319940711372,-0.785890263242174,-0.711431376599396,0.378337614741238,1,1,0,0,1,0,1
"2120",41,14,0.0839356696820244,0.915712600761988,1.04406170111611,0.109065048040612,0,1,0,1,0,1,1
"2121",37,14,1.07251133482587,0.0649111687599072,0.0553120870866486,-1.4015541620892,0,0,0,0,0,0,1
"2122",37,14,0.751224243654122,0.956226954666849,0.106702399666142,-1.74160307247172,1,0,0,0,0,0,1
"2123",19,14,-1.21768895609071,0.530826238665809,-0.945771201961887,0.563870916407177,0,1,0,0,0,1,1
"2124",28,14,0.578223502253948,0.00413963790261568,0.645272875499235,-0.660704201086509,0,0,0,0,0,1,1
"2125",21,14,1.04779694319728,-0.785890263242174,-0.0824139506263943,0.539258246743565,1,1,0,0,1,0,1
"2126",27,14,0.347555847053717,0.879249682247613,0.059423312093008,-0.691579510160204,1,0,0,0,0,0,1
"2127",21,14,0.866558071254238,-0.380746724193564,0.373932025079509,-0.287246910437202,0,0,0,0,0,0,1
"2128",39,13,-1.60488109160538,0.7374494435806,-0.945771201961887,-0.14830256858406,0,1,0,1,1,0,0
"2129",38,14,0.248698280539332,1.14259298262921,-0.343476738530222,-1.50382514129562,1,0,0,0,1,0,1
"2130",37,14,0.421699021939506,-0.0363747160022454,0.361598350060431,0.445673497913918,1,1,0,1,1,0,1
"2131",39,13,-1.60488109160538,0.7374494435806,-0.945771201961887,-0.14830256858406,0,1,0,1,1,0,0
"2132",17,14,1.18784516242599,-0.684604378480021,0.558937150365686,-0.0106117169270328,0,1,0,1,0,0,1
"2133",40,14,-1.84378687734848,-0.542804139813008,-0.945771201961887,0.28041012614317,0,1,0,1,1,0,1
"2134",22,14,0.726509852025526,0.818478151390322,0.696663188078729,-0.754238569550531,0,0,0,0,0,1,1
"2135",32,14,-0.047874419003822,3.41139680130143,-0.0515797630786983,-2.22917905992232,0,0,0,0,0,0,1
"2136",17,14,0.240460149996467,0.307997292189073,1.60729952698736,-1.19390315648817,0,0,0,0,0,0,1
"2137",38,14,-0.10554133280388,0.611854946475531,-0.620984426459488,-1.6038539256929,1,0,0,0,0,0,1
"2138",39,14,-1.18473643391925,-0.380746724193564,-0.945771201961887,0.485451632212017,0,1,0,0,1,0,1
"2139",40,14,0.693557329854064,-0.542804139813008,-0.061857825594597,0.723664918648553,0,1,0,0,0,1,1
"2140",38,13,-0.262065813118322,0.348511646093934,-0.470924713727366,-1.28038736012317,0,0,0,0,0,1,0
"2141",38,13,-1.91793005223427,0.267482938284212,-0.945771201961887,0.526716796752348,0,1,0,1,1,0,0
"2142",35,14,1.07251133482587,0.247225761331782,-0.0885807881359336,-1.87281123459366,0,0,0,0,0,0,1
"2143",35,13,0.289888933253659,-0.785890263242174,0.0861462746343448,-0.390443561066045,1,0,0,0,0,0,0
"2144",15,14,-1.52249978617673,-0.21868930857412,-0.945771201961887,0.282784009996066,0,0,0,0,0,1,1
"2145",39,13,1.12194011808307,-0.380746724193564,-0.368144088568379,0.0559162706282805,1,0,0,0,0,1,0
"2146",39,13,-0.229113290946861,-0.137660600764398,-0.820378839267923,-0.431921061571954,1,0,0,0,1,0,0
"2147",17,13,0.034506886424832,0.899506859200044,1.85397302736893,0.180430121680711,0,1,0,0,0,1,0
"2148",37,14,-1.74492931083409,-0.583318493717869,-0.945771201961887,0.69549557946425,0,1,0,0,1,0,1
"2149",36,13,0.0427450169676974,0.611854946475531,0.0697013746089068,-2.4771882996764,0,0,0,0,0,1,0
"2150",30,13,1.15489264025453,0.18645423047449,-0.316753775988885,-0.0550409602956308,0,0,0,0,1,0,0
"2151",37,13,0.19926949728214,1.44239920152518,-0.102970075658192,-0.872138445439512,0,0,0,0,0,1,0
"2152",40,14,-1.34949904477656,1.88805709447865,-0.945771201961887,-1.10906735300239,0,0,0,0,0,1,1
"2153",39,13,0.841843679625641,-0.984410597375993,0.647328488002415,0.908216754646561,0,1,0,1,1,0,0
"2154",31,14,-0.122017593889611,2.94143029600504,0.861112188333109,-1.4239886078591,0,0,0,0,0,0,1
"2155",39,13,-0.113779463346745,1.60445661714463,-0.832712514287001,-0.958052111978033,1,0,0,0,1,0,0
"2156",39,13,-1.61311922214825,0.389025999998795,-0.945771201961887,1.3286039024827,0,1,0,1,0,1,0
"2157",39,13,-1.19297456446211,-0.380746724193564,-0.945771201961887,1.30262280316431,0,1,0,1,1,0,0
"2158",36,13,0.520556588453891,-0.542804139813008,0.357487125054071,1.17081251883795,0,1,0,1,1,0,0
"2159",30,13,1.16313077079739,-0.785890263242174,2.08420162772506,0.348238304450439,0,1,0,1,0,0,0
"2160",40,13,-1.81907248571988,0.109476958055254,-0.945771201961887,-0.0192274083171915,0,1,0,1,0,1,0
"2161",40,13,0.495842196825295,-0.785890263242174,0.904280050899883,0.537665633172232,0,1,0,1,0,1,1
"2162",39,13,0.223983888910736,4.16091234854135,1.17767651382279,-2.45458516752927,0,0,0,0,0,0,0
"2163",34,13,0.116888191853486,2.02985733314567,0.108758012169322,-2.31200631888227,1,0,0,0,0,0,0
"2164",39,13,-1.44835661129094,0.551083415618239,-0.945771201961887,-0.537738232143811,0,0,0,0,1,0,0
"2165",31,14,-1.44011848074807,-0.4577239966128,-0.945771201961887,0.297524456580139,0,1,0,1,1,0,1
"2166",23,13,-0.0231600273752258,3.02651043920525,0.421211112652643,-1.31152246567993,0,0,0,0,0,0,0
"2167",40,13,-0.245589552032592,0.798220974437891,1.9279750774834,-1.06986745928704,0,0,0,0,0,1,0
"2168",23,13,-0.163208246603938,-0.0971462468595369,-0.226306825848976,1.08340449769744,0,1,0,1,1,0,0
"2169",30,13,-0.748115515147381,-0.785890263242174,-0.945771201961887,-0.0518926405247266,0,1,0,1,1,0,0
"2170",38,13,0.30636519433939,0.35256308148442,3.71635795524977,0.219103928521042,0,0,0,1,0,0,0
"2171",28,13,0.759462374196987,-0.785890263242174,0.791221363224997,0.780068031697362,0,1,0,1,1,0,0
"2172",18,13,-0.327970857461246,1.75030829120212,0.178648837277433,-0.56412278244051,0,0,0,0,0,1,0
"2173",40,13,-0.253827682575457,3.65043148934011,1.866306702388,-1.28725075087328,0,0,0,0,1,0,1
"2174",40,13,-0.0973032022610144,1.09802719333386,0.984448938523893,-1.10601541294344,1,0,0,0,1,0,1
"2175",22,13,1.07251133482587,-0.137660600764398,-0.203695088313999,-0.795823580514603,1,0,0,0,0,0,1
"2176",25,13,-1.68726239703404,-0.421261078098425,-0.945771201961887,1.45809689137391,0,1,0,1,0,1,1
"2177",39,13,1.17136890134026,0.551083415618239,-0.131748650702708,-1.80820611832585,1,0,0,0,0,0,0
"2178",26,13,0.866558071254238,-0.259203662478981,-0.236584888364875,-0.309551063900953,1,0,0,0,0,1,1
"2179",33,13,0.627652285511141,-0.482032608955717,-0.376366538581098,0.496074149657602,1,1,0,0,0,1,1
"2180",27,13,-1.41540408911948,0.0649111687599072,-0.945771201961887,-0.6652452316179,0,0,0,0,0,1,1
"2181",36,13,0.71827172148266,0.838735328342752,0.201260574812411,-2.27492452495008,0,0,0,0,0,0,0
"2182",38,13,0.850081810168507,0.652369300380392,-0.6805971890517,-2.34640324240247,1,0,0,0,0,0,1
"2183",26,13,-0.00668376628949498,0.672626477332822,0.067645762105727,-0.823357871843572,0,0,0,0,0,0,0
"2184",19,13,1.22079768459745,-0.785890263242174,-0.497647676268703,0.843092133251241,1,1,0,1,1,0,1
"2185",27,13,0.223983888910736,1.82728556362136,0.248539662385545,-1.81425003059298,0,0,0,0,1,0,0
"2186",16,13,0.998368159940084,-0.279460839431411,0.0141998370230536,-0.102198829554651,1,1,0,1,0,0,1
"2187",40,13,0.710033590939795,-0.785890263242174,-0.606595138937229,0.36519744396057,0,0,0,0,1,0,1
"2188",40,13,-0.295018335289784,3.04271618076719,0.135480974710659,-1.84264808267318,1,0,0,0,0,0,1
"2189",38,13,-0.122017593889611,2.61731546476615,-0.561371663867275,-1.76978664748105,1,0,0,0,1,0,1
"2190",19,12,1.03132068211155,-0.785890263242174,1.61757758950326,0.0540010165097782,1,1,0,1,1,0,0
"2191",32,12,-1.2671177393479,-0.785890263242174,-0.945771201961887,0.493004707727312,0,1,0,1,1,0,0
"2192",28,12,0.957177507225757,-0.785890263242174,-0.19547263830128,0.73481514778118,0,1,0,0,1,0,0
"2193",39,12,0.973653768311488,0.773912362094975,-0.203695088313999,-2.0793342251604,1,0,0,0,0,0,1
"2194",36,12,0.71827172148266,-0.380746724193564,0.515769287798911,1.3042429777052,0,1,0,1,1,0,0
"2195",22,12,0.322841455425121,0.838735328342752,0.12314729969158,-1.69126692398929,0,0,0,0,0,0,1
"2196",23,12,-1.40716595857661,-0.0768890699071064,-0.945771201961887,0.898638985948556,0,1,0,1,1,0,1
"2197",28,12,0.619414154968276,-0.785890263242174,1.28251275148496,1.48147929045125,0,1,0,0,0,1,1
"2198",18,12,-1.44011848074807,-0.684604378480021,-0.945771201961887,-0.101386032816217,0,1,0,1,0,1,1
"2199",36,12,0.00155436425337042,3.391139624349,0.93100301344122,-0.64716284857421,1,0,0,0,1,0,0
"2200",13,12,0.899510593425699,0.0243968148550462,0.509602450289372,1.2841874534895,0,1,0,1,1,0,1
"2201",31,12,-1.24240334771931,0.267482938284212,-0.945771201961887,0.318138719790102,0,1,0,1,1,0,1
"2202",35,12,1.03955881265441,-1.75418332156835,0.012144224519874,-0.0503209500928262,1,1,1,0,0,1,0
"2203",40,12,-1.44835661129094,0.16619705352206,-0.945771201961887,0.442194547251618,0,1,0,1,1,0,0
"2204",17,12,1.1137019875402,-0.542804139813008,1.02967241359385,0.750039500058354,0,1,0,0,1,0,1
"2205",31,12,-0.303256465832649,2.0501145100981,0.429433562665362,-1.54964544465991,0,0,0,0,0,0,0
"2206",28,12,-0.295018335289784,3.02245900381476,-0.454479813701928,-2.19431387956849,1,0,0,0,0,0,0
"2207",39,12,0.850081810168507,1.057512839429,-0.499703288771883,-1.19067419721712,0,0,0,0,0,0,0
"2208",39,12,-0.327970857461246,4.92663363734323,0.419155500149464,-2.18803796246486,0,0,0,0,0,0,1
"2209",40,12,-1.04468821469054,-0.279460839431411,-0.945771201961887,-0.0754830408277287,0,1,0,1,1,0,1
"2210",28,12,-0.245589552032592,1.42214202457275,0.0532564745834688,-1.43533266142349,0,0,0,0,0,0,1
"2211",39,12,-0.962306909261882,-0.579267058327383,-0.945771201961887,0.792568809096001,0,1,0,1,1,0,0
"2212",33,12,0.891272462882834,0.105425522664768,-0.322920613498425,-0.653918275507941,0,0,0,0,0,1,1
"2213",28,12,0.940701246140026,-0.441518255050856,0.76655401318684,-0.676658194292338,0,0,0,0,0,1,1
"2214",20,12,1.02308255156868,-0.137660600764398,-0.662096676523083,1.27795845557073,1,1,0,1,0,1,1
"2215",16,11,0.775938635282718,1.11828437028629,0.417099887646284,-1.4015541620892,0,0,0,0,0,1,0
"2216",39,11,0.635890416054006,0.713140831237683,-0.012523125518283,-2.32676931824197,0,0,0,0,1,0,0
"2217",21,12,0.652366677139737,0.530826238665809,-0.125581813193169,-0.110854185616219,0,1,0,1,1,0,1
"2218",15,11,1.42675094816908,0.18645423047449,1.02350557608431,-0.966364096087035,0,0,0,0,0,1,0
"2219",29,11,-1.27535586989077,-0.0525804575641897,-0.945771201961887,-0.125645537212829,0,1,0,1,0,0,0
"2220",39,11,0.182793236196409,0.307997292189073,-0.475035938733726,-1.09386924614019,1,0,0,0,0,1,0
"2221",40,12,1.27022646785464,-0.178174954669259,-0.248918563383954,-0.390746631933619,1,1,0,1,0,1,1
"2222",39,12,-1.58016669997679,-0.137660600764398,-0.945771201961887,0.665175088024364,0,1,0,1,1,0,0
"2223",34,12,-1.76964370246269,0.834683892952266,-0.945771201961887,-0.0459168915818707,0,1,0,1,0,1,1
"2224",25,11,0.957177507225757,0.615906381866017,-0.0783027256200349,-1.78235682686695,0,0,0,0,1,0,0
"2225",39,11,1.10546385699733,-0.47798117356523,-0.11941497568363,0.82588821007295,1,1,0,1,0,1,0
"2226",39,11,-0.871687473290362,0.328254469141504,-0.945771201961887,-0.0887505884089173,0,0,0,0,1,0,0
"2227",35,11,0.100411930767755,2.86040158819532,0.669940225537393,-0.83380195448565,1,0,0,0,1,0,0
"2228",37,11,-1.25887960880504,-0.785890263242174,-0.945771201961887,0.134336547337753,0,1,0,1,1,0,0
"2229",40,12,-1.65430987486258,-0.275409404040925,-0.945771201961887,0.287472302826287,0,1,0,1,1,0,1
"2230",31,11,0.39698463031091,-0.0566318929546759,-0.150249163231326,-0.737444205305051,0,0,0,0,0,1,0
"2231",24,11,0.174555105653544,2.02985733314567,0.135480974710659,-1.76505253344899,1,0,0,0,0,1,0
"2232",38,11,-1.74492931083409,0.190505665864976,-0.945771201961887,0.603534828867768,0,1,0,1,0,1,0
"2233",39,12,0.240460149996467,0.389025999998795,1.42435001420436,1.15425884497604,1,1,0,0,0,0,1
"2234",35,11,-1.65430987486258,0.0892197811028237,-0.945771201961887,0.522801826234668,0,1,0,1,1,0,0
"2235",16,11,0.446413413568102,3.75171737410226,0.748053500658223,-2.11470244432837,1,0,0,0,0,1,0
"2236",28,11,1.25375020676891,-0.785890263242174,0.398599375117666,0.103021248774408,0,0,0,0,1,0,0
"2237",13,11,0.998368159940084,-0.785890263242174,0.143703424723378,0.753653526508072,1,1,0,1,0,1,0
"2238",39,11,1.00660629048295,1.07777001638143,1.19001018884187,-1.28725075087328,0,0,0,0,0,1,0
"2239",39,11,0.578223502253948,-0.0768890699071064,-0.491480838759164,0.631507482790522,1,1,0,0,0,1,0
"2240",24,11,0.784176765825584,-0.785890263242174,1.13450865125601,1.29192520629048,1,1,0,1,0,1,0
"2241",40,12,-2.13212144634877,-0.482032608955717,-0.945771201961887,1.3191352314351,0,1,0,1,1,0,1
"2242",30,11,-0.459780946147092,0.0487054271979627,1.14478671377191,0.637101271575521,1,1,0,1,1,0,0
"2243",28,11,0.553509110625352,-0.785890263242174,1.12011936373376,0.295509796682846,0,1,0,1,1,0,0
"2244",39,12,-1.01997382306194,-0.137660600764398,-0.945771201961887,0.785240238379105,0,1,0,0,1,0,0
"2245",37,11,0.973653768311488,2.19191474876511,-0.606595138937229,-2.65251854484289,1,0,0,0,0,0,0
"2246",39,11,0.973653768311488,-0.174123519278773,2.17875980287133,1.09948793039847,0,1,0,1,1,0,0
"2247",24,11,-1.43188035020521,0.0243968148550462,-0.945771201961887,0.472237750708553,0,1,0,1,1,0,0
"2248",19,11,1.15489264025453,-0.0566318929546759,0.143703424723378,-0.0498980833119752,1,1,0,1,1,0,0
"2249",17,11,-0.0561125495466874,1.36542192910595,0.694607575575549,-0.813286946646118,0,0,0,0,1,0,0
"2250",36,11,0.907748723968565,0.145939876569629,-0.452424201198749,-2.08798136999482,0,0,0,0,0,1,0
"2251",19,11,-1.20121269500498,-0.785890263242174,-0.945771201961887,1.07110620380892,0,1,0,1,1,0,0
"2252",39,11,1.02308255156868,-0.178174954669259,0.805610650747256,-0.236820759861242,0,0,0,0,0,0,0
"2253",22,11,0.973653768311488,0.328254469141504,-0.129693038199529,-0.538824906801949,1,0,0,0,1,0,0
"2254",37,11,0.034506886424832,1.04130709786706,-0.287975200944369,-1.06096468915733,1,0,0,0,0,0,0
"2255",37,11,0.289888933253659,1.42214202457275,-0.411311951135154,-1.41647319238881,1,0,0,0,1,0,0
"2256",38,11,0.981891898854353,-0.785890263242174,3.37307066721876,0.670308575629349,1,1,0,1,0,0,0
"2257",17,11,0.891272462882834,-0.482032608955717,0.306096812474578,1.18705325269704,0,1,0,1,1,0,0
"2258",14,11,-0.204398899318265,2.55654393390886,0.0984799496534232,-2.3603854824177,0,0,0,0,0,0,1
"2259",16,11,-1.63783361377684,0.389025999998795,-0.945771201961887,0.0434800360216225,0,1,0,1,0,1,1
"2260",34,11,0.561747241168218,1.85159417596428,0.431489175168542,-2.18178814072599,0,0,0,0,0,0,0
"2261",39,11,1.22903581514032,-0.579267058327383,-0.52025941380368,-0.320213804991429,0,1,0,1,0,1,1
"2262",38,11,0.100411930767755,3.08728197006254,0.706941250594628,-0.838591920789316,1,0,0,0,1,0,0
"2263",38,11,-0.237351421489726,1.26008460895331,0.534269800327529,-2.29173976516118,0,0,0,0,0,0,1
"2264",27,11,-0.295018335289784,1.13854154723872,-0.339365513523863,-1.86268944575417,1,0,0,0,0,0,0
"2265",20,11,-1.21768895609071,0.231020019769837,-0.945771201961887,1.51232130422699,0,1,0,1,0,1,1
"2266",20,11,-1.10235512849059,0.226968584379351,-0.945771201961887,0.744281655373804,0,1,0,1,1,0,1
"2267",39,11,1.16313077079739,-0.178174954669259,0.472601425232137,1.31356181715493,1,1,0,1,1,0,0
"2268",19,11,-0.0149218968323604,0.206711407426921,1.46340665176477,-1.26675388830772,0,0,0,0,0,0,0
"2269",40,11,-1.06116447577627,-0.137660600764398,-0.945771201961887,0.262804374444562,0,1,0,0,1,0,1
"2270",39,11,-1.06116447577627,-0.137660600764398,-0.945771201961887,0.262804374444562,0,1,0,1,1,0,0
"2271",36,11,0.19926949728214,1.30059896285817,0.139592199717018,-2.68006717327094,1,0,0,0,0,1,0
