"","Ti","Yi","Di","credit.score","interest.rate","pti","veh.value","co.sign","new.used","subvent.rate","subvent.cash","veh.pick.up","veh.suv"
"6408",64,31,1,0.759106309905922,-1.73400548314058,-1.01720908047871,0.406336711772402,0,1,1,0,0,1
"6409",65,31,1,-1.54200619149657,-1.73400548314058,-1.27030665427184,0.757635674556021,0,1,1,0,0,1
"6410",63,31,1,-0.0493926770733326,-0.753541079940742,-0.124204433321815,-0.245080997572578,0,1,0,0,1,0
"6411",62,31,1,-1.86333271196269,-0.753541079940742,-1.27030665427184,0.554153407502289,0,1,0,0,1,0
"6412",40,31,1,0.800567796417679,-0.753541079940742,0.491825510438822,1.0394887066403,1,1,0,1,1,0
"6413",36,31,1,0.613991107114774,-0.819178864255375,3.12547290566356,0.0030174424643206,0,1,0,1,0,0
"6414",64,31,1,0.468875904323626,-0.835588310334034,1.17471141708821,0.351337169343117,0,1,0,1,0,0
"6415",63,31,1,0.707279451766226,0.272049299975401,2.59062520255355,0.291407578371019,0,1,0,1,0,1
"6416",64,31,1,-2.2364860905685,-0.671493849547451,-1.27030665427184,0.914941401792532,0,1,0,1,1,0
"6417",45,31,1,0.634721850370652,-0.753541079940742,-0.10032730371869,0.302621677453638,1,1,0,1,0,0
"6418",63,31,1,0.91458688432501,-0.753541079940742,0.131280853431627,0.162296329191809,1,1,0,1,0,0
"6419",64,31,1,0.645087221998591,-0.872509564011015,0.730596806470077,0.833043430895254,1,1,0,1,1,0
"6420",32,31,1,-1.93589031335826,0.272049299975401,-1.27030665427184,0.644532773679192,0,1,0,1,1,0
"6421",41,31,1,-0.194507879864481,1.66685221666136,0.701944250946326,-2.23661315783719,0,0,0,0,0,0
"6422",63,31,1,0.800567796417679,0.313072915172046,1.68090656467447,0.703537947635125,1,1,0,0,1,0
"6423",61,30,1,-0.32925771102769,3.43497003163679,1.43497212976228,-2.48139885023449,0,0,0,0,0,1
"6424",64,31,1,-0.629853488237926,1.07611215782966,-0.995719663835895,-1.02800231984441,0,0,0,0,0,0
"6425",37,31,1,-0.474372913818838,-0.076651429196088,-0.200611248051817,0.198738666680319,1,1,0,0,1,0
"6426",59,31,1,-2.29867832033613,-0.0971632367944108,-1.27030665427184,0.475129490672908,0,1,0,1,1,0
"6427",40,30,1,0.0127995526943024,0.395120145565338,-0.525340210654323,-0.204492140033095,1,1,0,1,0,0
"6428",46,31,1,0.354856816416295,-0.712517464744097,-0.12897985924244,0.183449229333366,0,1,0,1,0,0
"6429",47,31,1,0.582894992230956,-0.134084490471392,-0.811865765891829,1.47974382692313,1,1,0,1,1,0
"6430",64,31,1,-1.72858288079948,-0.138186851991057,-1.27030665427184,0.616614721227771,0,1,0,1,1,0
"6431",35,30,1,0.924952255952949,0.47716737595863,1.34901446319103,-1.36428481219976,0,0,0,0,1,0
"6432",62,30,1,0.0957225257178157,-0.220234082384348,0.0859143071856891,0.554574523508123,0,1,0,1,0,0
"6433",44,31,1,-1.77004436731123,0.272049299975401,-1.27030665427184,0.880712930057204,0,1,0,0,0,1
"6434",59,30,1,-0.184142508236542,2.06888364558848,2.01757409207854,-0.048116458362216,0,0,0,0,0,1
"6435",34,31,1,-0.401815312423264,1.03508854263301,-0.0501853315521263,-0.804159073710578,1,0,0,0,1,0
"6436",53,31,1,-0.349988454283568,-0.671493849547451,-0.143306137004316,0.505281051906957,1,1,0,1,1,0
"6437",62,30,1,0.800567796417679,-1.73400548314058,-0.792764062209329,0.6770567296562,1,1,1,0,0,1
"6438",46,31,1,0.209741613625146,-1.73400548314058,0.231564797764754,0.549778581647972,1,1,1,0,0,1
"6439",64,31,1,0.582894992230956,0.0669312239921722,-0.489524516249635,1.42916513770739,0,1,0,1,0,1
"6440",63,31,1,0.0335302959501807,-0.605856065232818,1.17709913004852,1.2457957729404,1,1,0,1,1,0
"6441",43,31,1,0.862760026185314,-0.384328543170931,-0.23165151653588,0.294505923229603,0,1,0,1,0,1
"6442",45,31,1,0.0853571540898765,0.313072915172046,-0.771274645566516,-0.303197518715372,0,0,0,0,0,0
"6443",62,30,1,0.883490769441192,0.251537492377078,0.0118952054159999,-1.94135428189861,0,0,0,0,0,0
"6444",63,30,1,-1.68712139428772,0.272049299975401,-1.27030665427184,0.326814113276317,0,1,0,1,1,0
"6445",63,31,1,0.759106309905922,-0.753541079940742,-0.835742895494954,0.206972544203753,1,1,0,1,0,0
"6446",64,31,1,0.655452593626531,-0.753541079940742,-0.121816720361503,0.392295723303251,1,1,0,1,0,0
"6447",51,30,1,0.873125397813253,-0.753541079940742,0.281706769931318,0.945780692678995,0,1,0,1,1,0
"6448",37,31,1,-0.474372913818838,-0.076651429196088,-0.200611248051817,0.198738666680319,1,1,0,0,1,0
"6449",63,31,1,-2.24685146219644,-0.564832450036172,-1.27030665427184,0.617936942519692,0,1,0,1,1,0
"6450",47,31,1,0.479241275951565,-0.548423003957514,-0.508626219932135,0.978695188080477,0,1,0,1,0,1
"6451",35,30,1,0.800567796417679,-1.73400548314058,0.00473206653506242,1.12738644702514,1,1,1,0,0,1
"6452",63,31,1,0.510337390835382,-0.753541079940742,-0.522952497694011,-1.30496899000512,0,0,0,0,1,0
"6453",37,31,1,-0.495103657074717,-0.650982041949128,0.272155918090068,0.648836316984678,0,1,0,0,1,0
"6454",64,31,1,-0.723141832889378,-0.195619913266361,-0.322384609027757,0.17685717116749,1,1,0,1,1,0
"6455",42,30,1,-0.733507204517317,1.95401752303788,0.465560667875384,-0.273949227696392,0,0,0,0,1,0
"6456",61,31,1,0.582894992230956,0.272049299975401,-0.207774386932754,-0.0039040109042365,1,1,0,1,1,0
"6457",63,30,1,1.38102860758227,-0.0971632367944108,-0.143306137004316,1.64809690767023,0,1,0,1,0,1
"6458",64,31,1,0.852394654557375,0.00949816271686824,0.339011880978819,-0.228833945460439,1,1,0,0,1,0
"6459",64,31,1,0.323760701532477,-1.73400548314058,0.109791436788814,0.924849640871875,0,1,1,0,0,1
"6460",42,31,1,-0.629853488237926,0.296663469093388,-0.542054201376511,0.203530327188848,1,1,0,1,1,0
"6461",64,31,1,-1.96698642824208,-0.138186851991057,-1.27030665427184,0.734272431851142,0,1,0,0,1,0
"6462",63,30,1,1.24627877641906,-1.73400548314058,3.228144562957,0.257345532389443,0,1,1,0,0,1
"6463",58,31,1,-2.58890872591843,-0.0971632367944108,-1.27030665427184,0.475789093129886,0,1,0,0,1,0
"6464",35,30,1,0.334126073160416,0.682285451941858,-0.644725858669951,-0.54372607537069,1,0,0,0,0,1
"6465",60,31,1,0.603625735486835,-1.73400548314058,0.704331963906639,0.575299160598255,0,1,1,0,0,1
"6466",62,30,1,0.655452593626531,-0.117675044392734,-0.195835822131192,-1.98955588992521,0,0,0,0,0,0
"6467",64,31,1,-1.98771717149796,0.0669312239921722,-1.27030665427184,0.0937365660337108,0,1,0,1,1,0
"6468",37,31,1,0.489606647579504,0.723309067138504,0.682842547263826,0.861420762753096,1,1,0,1,0,1
"6469",44,30,1,-1.95662105661414,0.333584722770369,-1.27030665427184,0.118036767900295,0,0,0,0,1,0
"6470",56,31,1,-0.629853488237926,0.0505217779135137,-1.06496333968496,0.652880388849771,1,1,0,1,1,0
"6471",43,30,1,-0.443276798935021,2.01555294583284,0.632700575097262,-1.73487956425085,0,0,0,0,0,0
"6472",64,31,1,0.5414335057192,0.559214606351921,-0.0334713408299384,0.524002866678725,1,1,0,1,1,0
"6473",57,30,1,-0.712776461261439,1.09662396542798,0.625537436216325,-1.26885294302176,0,0,0,0,0,1
"6474",56,31,1,-2.03954402963765,-0.0971632367944108,-1.27030665427184,0.498834701033918,0,1,0,1,1,0
"6475",63,31,1,0.645087221998591,-0.138186851991057,0.890573574811018,0.458561419123296,0,1,0,1,0,1
"6476",63,31,1,1.00787522897646,0.973553119838043,-0.200611248051817,-0.701762273506591,1,0,0,0,0,0
"6477",63,31,1,-2.58890872591843,-0.564832450036172,-1.27030665427184,0.859774150666925,0,1,0,1,1,0
"6478",54,30,1,0.893856141069131,-0.466375773564222,-0.191060396210567,0.768340194201211,1,1,0,1,1,0
"6479",63,31,1,-1.84260196870681,0.272049299975401,-1.27030665427184,0.245911007324671,0,1,0,1,0,1
"6480",51,31,1,-0.163411764980663,-0.0971632367944108,-0.167183266607441,0.442457236406247,0,1,0,1,1,0
"6481",63,30,1,-0.557295886842352,-0.507399388760868,-0.394015997837133,-0.31231823060945,0,0,1,0,0,0
"6482",55,30,1,1.23591340479112,-0.753541079940742,-0.281793488702443,0.0876955746769381,0,0,0,0,0,1
"6483",47,30,1,-0.588392001726169,1.03508854263301,0.121730001590377,0.180156178591582,0,1,0,0,0,1
"6484",31,30,1,-0.443276798935021,0.419734314683325,0.0477108998206882,-0.163381995524458,0,0,0,0,1,0
"6485",57,30,1,0.0127995526943024,0.313072915172046,3.99698813617764,1.17156075472774,1,1,0,1,1,0
"6486",42,30,1,1.20481728990731,-0.671493849547451,-0.436994831122759,-0.1977215312588,1,1,0,1,0,1
"6487",63,30,1,0.966413742464705,-0.0971632367944108,-0.207774386932754,-0.286259888070581,1,1,0,1,1,0
"6488",59,30,1,-0.0597580487012718,0.706899621059845,1.29648477806415,0.257531372184484,1,1,0,1,1,0
"6489",63,30,1,-0.712776461261439,1.13764758062463,-0.169570979567754,-2.43553710538177,0,0,0,0,0,1
"6490",47,30,1,-1.91515957010238,-0.527911196359191,-1.27030665427184,0.277552692684946,0,1,0,1,1,0
"6491",32,30,1,0.800567796417679,-0.134084490471392,0.109791436788814,1.76874030045297,0,1,0,1,0,1
"6492",48,30,1,-0.360353825911507,1.74889944705465,0.0620371775825636,-1.41781739917697,1,0,0,0,0,0
"6493",61,30,1,0.396318302928051,-0.404840350769254,-0.687704691955576,-1.56735988288397,0,0,0,0,0,0
"6494",64,30,1,1.15299043176761,-0.774052887539065,0.439295825311946,-0.459210532426396,0,0,0,0,0,1
"6495",63,30,1,0.676183336882409,-0.507399388760868,-0.663827562352451,0.341366345293088,1,1,0,1,0,0
"6496",55,30,1,0.603625735486835,-0.0971632367944108,-0.370138868234008,-0.720409736128835,1,0,0,0,1,0
"6497",33,30,1,0.717644823394165,-0.630470234350805,-0.217325238774005,-0.418377466218098,1,0,0,0,0,1
"6498",64,31,1,-2.51635112452285,0.313072915172046,-1.27030665427184,-0.1807072336348,0,1,0,0,1,0
"6499",62,30,1,-0.495103657074717,1.05560035023133,2.39960816572855,-0.972450793668589,0,0,0,0,0,0
"6500",52,31,1,-2.12246700266117,-0.261257697580994,-1.27030665427184,0.764732093142038,0,1,0,1,0,0
"6501",39,30,1,-0.360353825911507,1.05149798871167,0.145607131193503,-1.10480527940613,1,0,0,0,0,1
"6502",31,30,1,-0.484738285446777,0.723309067138504,-0.702030969717452,-0.500978787850733,1,0,0,0,1,0
"6503",62,30,1,-0.567661258470291,0.723309067138504,1.25350594477852,-0.906774929854085,0,0,0,0,0,1
"6504",48,30,1,-0.184142508236542,0.448450845320977,-0.315221470146819,-0.443222195323691,1,0,0,0,0,0
"6505",41,30,1,-2.35050517847583,0.190002069582109,-1.27030665427184,-0.390240353709251,0,0,0,0,1,0
"6506",41,30,1,0.240837728508964,-0.0971632367944108,-0.379689720075258,-0.0554557067921982,0,0,0,0,0,0
"6507",63,30,1,0.458510532695686,-0.753541079940742,0.744923084231952,-0.0591364361417247,0,1,0,0,0,1
"6508",64,30,1,0.738375566650044,-1.73400548314058,-0.534891062495573,1.03997278373244,0,1,1,0,0,1
"6509",63,30,1,-2.21575534731262,0.231025684778755,-1.27030665427184,-0.58199446758699,0,1,0,1,0,0
"6510",54,30,1,0.261568471764842,-0.753541079940742,-0.487136803289322,0.985938779766701,1,1,0,1,0,1
"6511",63,30,1,1.10116357362791,-1.73400548314058,1.02667321354883,0.729353241184763,1,1,1,0,0,1
"6512",43,30,1,0.0231649243222416,0.313072915172046,-0.446545682964009,-2.29216468401301,1,0,0,0,0,0
"6513",64,30,1,0.499972019207443,-0.630470234350805,-0.102715016679002,0.85290466841874,1,1,0,1,1,0
"6514",62,30,1,0.489606647579504,-1.73400548314058,-0.205386673972442,0.578938237518419,1,1,1,0,0,1
"6515",55,30,1,-0.567661258470291,-0.302281312777639,-0.448933395924322,0.0533803427403369,0,1,0,0,0,0
"6516",51,30,1,0.831663911301496,-1.73400548314058,0.816554473041329,0.52699770192122,0,1,1,0,0,1
"6517",40,30,1,0.489606647579504,-0.343304927974285,-0.207774386932754,-0.637401298142,1,0,0,0,0,0
"6518",64,30,1,1.0700674587441,-0.343304927974285,0.413030982748508,-0.0739340895200886,0,1,0,1,0,1
"6519",64,30,1,-1.90479419847444,0.0669312239921722,-1.27030665427184,0.528172900164117,0,0,0,0,1,0
"6520",64,30,1,-0.526199771958534,0.272049299975401,-0.577869895781199,-0.260980143381148,1,1,0,1,1,0
"6521",64,30,1,-0.401815312423264,0.932529504641397,0.852370167446017,-1.25162632936101,0,0,0,0,0,0
"6522",61,30,1,-0.339623082655629,1.01047437351502,0.728209093509764,-0.599847450254054,0,0,0,0,0,0
"6523",49,30,1,-0.609122744982047,-0.507399388760868,-0.348649451591195,0.616309457058732,1,1,0,0,0,1
"6524",50,30,1,0.147549383857512,-0.343304927974285,0.964592676580707,0.808389723002721,0,0,0,0,1,0
"6525",66,30,1,-1.72858288079948,0.272049299975401,-1.27030665427184,0.638309733164334,0,1,0,1,1,0
"6526",34,30,1,-0.723141832889378,3.10267874854396,0.804615908239766,-0.273949227696392,0,0,0,0,0,1
"6527",64,30,1,0.883490769441192,-1.73400548314058,-0.962291682391519,1.22809146656124,1,1,1,0,0,1
"6528",53,30,1,-0.432911427307082,1.8350490389676,-0.439382544083072,-2.32377380751586,0,0,0,0,1,0
"6529",38,30,1,-0.432911427307082,0.0505217779135137,0.217238520002879,-1.17816730315674,1,0,0,0,0,0
"6530",63,30,1,-0.412180684051203,1.71197819337767,-0.274630349821506,-2.68975717715153,0,0,0,0,0,0
"6531",49,30,1,0.375587559672173,-1.73400548314058,0.983694380263207,0.0281268838757343,0,1,1,0,0,1
"6532",34,30,1,-0.57802663009823,1.24020661861624,0.713882815747889,-0.356622568156027,0,0,0,0,1,0
"6533",47,30,1,-0.173777136608603,2.71295440417582,1.01712236170758,-0.779382531210454,0,0,0,0,0,0
"6534",52,30,1,0.126818640601633,-0.0110136448814546,-0.511013932892448,-0.0408066258365212,0,0,0,0,1,0
"6535",62,30,1,-0.349988454283568,-0.466375773564222,-0.272242636861193,-0.023526167558912,1,1,0,1,0,0
"6536",64,30,1,-2.36087055010377,0.313072915172046,-1.27030665427184,0.498454793418516,0,1,0,1,1,0
"6537",63,30,1,-2.27794757708025,0.272049299975401,-1.27030665427184,-0.0298965188828945,0,1,0,1,1,0
"6538",66,30,1,-0.536565143586473,0.702797259540181,-0.539666488416199,-2.44232966732534,0,0,0,0,0,0
"6539",64,30,1,-0.609122744982047,0.255639853896742,1.69762055539666,0.49399854378073,0,1,0,1,0,0
"6540",34,30,1,0.0438956675781199,0.276151661495065,-0.434607118162446,-1.50524942758893,1,0,0,0,0,1
"6541",57,30,1,0.354856816416295,-0.753541079940742,-0.802314914050579,-1.31594475496845,1,0,0,0,0,0
"6542",64,30,1,0.686548708510348,-0.0971632367944108,0.219626232963192,0.0866074286037638,1,1,0,1,0,1
"6543",64,30,1,-1.96698642824208,0.169490261983786,-1.27030665427184,0.201998365088135,0,1,0,1,0,1
"6544",64,30,1,0.582894992230956,-0.248950613022,1.16993599116759,-2.21846573672896,0,0,0,0,0,1
"6545",59,30,1,0.0957225257178157,-0.753541079940742,1.75970109236479,1.06810970669439,0,1,0,0,0,1
"6546",63,30,1,0.41704904618393,-0.753541079940742,-0.0406344797108761,-0.332922519929714,0,0,0,0,1,0
"6547",47,30,1,-0.474372913818838,0.600238221548567,-0.0931641648377522,-1.55895525615009,1,0,0,0,0,0
"6548",63,30,1,-1.84260196870681,-0.548423003957514,-1.27030665427184,0.234780704404182,0,1,0,1,1,0
"6549",50,30,1,-0.681680346377622,2.53245049731058,1.38960558351634,-1.78638955671879,0,0,0,0,0,0
"6550",37,30,1,0.79020242478974,0.509986268115946,0.0381600479794381,-1.46897374116622,1,0,0,0,0,0
"6551",62,30,1,-0.0804887919571501,2.8196158036871,1.22246567629446,-0.720197961770297,0,0,0,0,1,0
"6552",60,30,1,-0.422546055679142,1.03098618111335,0.479886945637259,-0.696947093323977,1,0,0,0,0,0
"6553",64,30,1,0.00243418106636323,0.284356384534394,-0.308058331265881,-1.44124985136823,1,0,0,0,0,0
"6554",64,30,1,-2.22612071894056,-1.73400548314058,-1.27030665427184,0.662182596332235,0,1,1,0,0,1
"6555",64,30,1,1.33956712107052,-1.73400548314058,0.974143528421957,0.268647247832424,0,1,1,0,0,1
"6556",51,30,1,0.852394654557375,-0.400737989249589,0.823717611922266,0.697318672132967,1,1,0,1,1,0
"6557",64,30,1,0.893856141069131,-1.73400548314058,1.38005473167509,1.22346516309579,1,1,1,0,0,1
"6558",37,30,1,-0.7024110896335,-1.73400548314058,5.08817295904048,0.330091063000688,0,1,1,0,0,1
"6559",63,30,1,-0.287796224515933,-0.330997843415291,0.568232325168824,0.580028546176523,0,1,0,1,1,0
"6560",63,30,1,-1.53164081986863,-0.753541079940742,-1.27030665427184,0.847713114037259,0,1,0,1,1,0
"6561",63,30,1,-2.08100551614941,0.00539580119720355,-1.27030665427184,-0.153577428116013,0,1,0,1,1,0
"6562",34,30,1,-1.66639065103184,0.0669312239921722,-1.27030665427184,0.641975867495648,0,1,0,1,1,0
"6563",64,30,1,-0.308526967771812,0.231025684778755,1.20575168557227,1.09789120962042,0,1,0,1,1,0
"6564",59,30,1,0.365222188044234,-0.302281312777639,-0.195835822131192,0.929483697795225,0,1,0,1,1,0
"6565",41,30,1,-2.7132931854537,-0.0971632367944108,-1.27030665427184,0.0417736984117228,0,1,0,1,1,0
"6566",64,30,1,0.79020242478974,0.0669312239921722,-0.305670618305569,-0.193036666996253,1,1,0,0,0,1
"6567",64,30,1,0.406683674555991,-0.515604111800197,-0.46564738664651,-0.738821909770466,1,0,0,0,0,0
"6568",53,30,1,0.0231649243222416,-0.671493849547451,-0.919312849105894,-0.642467414659716,1,0,0,0,1,0
"6569",39,30,1,0.375587559672173,-0.240745889982671,-0.0525730445124389,0.74255249968225,1,1,0,1,1,0
"6570",31,29,1,0.458510532695686,-1.73400548314058,-0.102715016679002,1.16460505608112,0,1,1,0,0,1
"6571",65,30,1,0.251203100136903,-0.289974228218646,-0.995719663835895,-0.798624014003359,1,0,0,0,1,0
"6572",64,30,1,0.976779114092645,-1.73400548314058,-0.556380479138386,1.21050750665792,0,1,1,0,0,1
"6573",64,30,1,-0.121950278468907,-0.425352158367577,0.0190583442969376,1.10876030045307,0,1,0,1,1,0
"6574",52,30,1,0.862760026185314,-1.73400548314058,1.11740630604071,-0.120280172068597,0,1,1,0,0,0
"6575",55,30,1,0.810933168045618,-0.0971632367944108,-0.224488377654942,-0.141433922981177,1,1,0,1,1,0
"6576",64,30,1,-1.95662105661414,-0.0971632367944108,-1.27030665427184,0.755562638062064,0,1,0,0,1,0
"6577",52,29,1,1.22554803316318,-0.630470234350805,-0.102715016679002,0.205252247795433,1,1,0,1,0,1
"6578",64,30,1,0.90422151269707,-0.609958426752482,-0.0931641648377522,-0.247203784996187,1,0,0,0,0,1
"6579",40,29,1,-0.349988454283568,-1.73400548314058,0.0166706313366252,0.366162755688581,0,1,1,0,0,1
"6580",64,30,1,0.862760026185314,-1.73400548314058,-0.0239204889886881,1.1465853323431,1,1,1,0,0,1
"6581",64,30,1,-1.63529453614802,-0.113572682873069,-1.27030665427184,0.496988693722477,0,1,0,1,1,0
"6582",52,30,1,-0.235969366376238,-1.73400548314058,1.28932163918321,0.752212534153135,0,1,1,0,0,1
"6583",64,30,1,1.27737489130288,-1.73400548314058,0.11456686270944,0.748572353581242,1,1,1,0,0,1
"6584",63,30,1,0.344491444788356,-0.0971632367944108,0.16232112191569,-1.05324564011771,0,0,0,0,0,1
"6585",49,30,1,0.613991107114774,0.723309067138504,-0.752172941884015,-1.23694890893514,0,0,0,0,0,1
"6586",61,30,1,0.479241275951565,-1.73400548314058,3.71762571982107,0.9947256013905,0,1,1,0,0,1
"6587",35,30,1,0.676183336882409,-0.589446619154159,-0.308058331265881,0.983194596067734,1,1,0,1,0,1
"6588",61,30,1,-0.692045718005561,0.973553119838043,0.0429354739000631,-0.622286840585037,0,0,0,0,1,0
"6589",64,30,1,0.385952931300112,-0.544320642437849,-0.176734118448691,-0.135123453651508,1,1,0,1,0,0
"6590",46,30,1,0.209741613625146,-0.753541079940742,0.513314927081635,0.0959037265099224,1,0,0,0,0,0
"6591",36,30,1,0.852394654557375,-1.12275361671055,-1.04586163600246,-0.0529570471635648,1,1,0,1,0,1
"6592",53,29,1,0.79020242478974,-0.0561396215977651,-0.0406344797108761,0.42457117909557,1,1,0,1,1,0
"6593",39,30,1,0.0853571540898765,-1.73400548314058,1.0195100746679,1.06552627830735,1,1,1,0,0,1
"6594",62,30,1,0.510337390835382,0.0464194163938493,-0.37252658119432,-0.482296926434763,0,0,0,0,0,1
"6595",36,30,1,0.0438956675781199,-1.73400548314058,-0.162407840686816,0.617275951696927,0,1,1,0,0,1
"6596",63,30,1,0.41704904618393,-0.87661192553068,-0.666215275312764,-0.474969994404904,1,1,0,1,0,0
"6597",33,30,1,0.997509857348523,-0.544320642437849,0.988469806183832,0.424062408632357,1,1,0,1,0,1
"6598",64,30,1,-0.391449940795325,0.00949816271686824,0.183810538558503,0.07842557283755,1,1,0,0,1,0
"6599",62,29,1,0.261568471764842,0.61254530610756,-0.439382544083072,-0.854745388886723,1,0,0,0,0,1
"6600",34,29,1,-0.370719197539447,-0.277667143659652,0.374827575383507,-0.0888527884422855,0,0,0,0,0,0
"6601",55,30,1,1.05970208711616,-0.544320642437849,0.749698510152577,0.102929265994713,0,0,0,0,0,0
"6602",60,29,1,0.91458688432501,-0.220234082384348,1.24156737997696,0.407192862494776,0,1,0,1,1,0
"6603",39,30,1,1.02860597223234,-0.753541079940742,0.381990714264445,-1.24752169665284,0,0,0,0,0,0
"6604",57,29,1,0.0749917824619374,0.272049299975401,1.61405060178572,-1.13114221033989,0,0,0,0,0,0
"6605",57,29,1,0.510337390835382,-0.400737989249589,1.9722075458326,-1.04058030606796,0,0,0,0,0,0
"6606",31,30,1,0.0749917824619374,0.600238221548567,0.360501297621632,0.490131268751268,1,1,0,1,1,0
"6607",34,30,1,-0.318892339399751,4.35800137356131,1.21291482445321,-1.24752169665284,0,0,0,0,0,1
"6608",55,29,1,0.696914080138287,-0.113572682873069,-0.21254981285338,-1.08529920284044,0,0,0,0,0,1
"6609",63,30,1,0.448145161067747,-0.753541079940742,0.198136816320379,0.459282497281066,1,1,0,1,0,0
"6610",40,29,1,-0.370719197539447,-0.0971632367944108,0.852370167446017,-0.204811376997617,0,0,0,0,1,0
"6611",63,29,1,-0.101219535213028,0.313072915172046,-0.477585951448072,-1.80548712151804,1,0,0,0,0,1
"6612",44,30,1,0.831663911301496,-0.753541079940742,-0.262691785019943,0.913947610848971,0,1,0,1,1,0
"6613",64,30,1,0.385952931300112,-1.73400548314058,1.46123697232572,1.26375804057541,0,1,1,0,0,1
"6614",63,29,1,-0.7024110896335,-0.113572682873069,0.446458964192884,-0.63234921520602,0,0,0,0,0,1
"6615",39,30,1,-1.54200619149657,-0.0971632367944108,-1.27030665427184,0.770585793631636,0,1,0,1,1,0
"6616",61,29,1,-0.225603994748298,-0.671493849547451,0.23634022368538,-0.0757179032806787,1,1,0,1,0,1
"6617",47,30,1,0.987144485720584,-1.36479294637076,-0.269854923900881,1.18851882130518,1,1,1,0,0,0
"6618",61,38,1,0.976779114092645,-0.0110136448814546,1.8193939163726,0.837600961024448,0,1,0,1,1,0
"6619",64,38,1,-0.526199771958534,0.723309067138504,-0.0454099056315012,-1.7028420894637,1,0,0,0,0,0
"6620",49,38,1,-0.650584231493804,-1.73400548314058,0.350950445780382,1.03164491184855,1,1,1,0,0,1
"6621",51,38,1,0.893856141069131,0.194104431101774,0.482274658597572,0.622912101508008,0,1,0,1,1,0
"6622",63,38,1,0.956048370836766,-1.73400548314058,4.23098400628827,0.506578399795562,0,1,1,0,0,1
"6623",62,38,1,-1.98771717149796,0.194104431101774,-1.27030665427184,0.745920378578105,0,1,0,1,1,0
"6624",50,38,1,1.20481728990731,-1.73400548314058,3.41677388682169,0.943868439400486,1,1,1,0,0,1
"6625",63,38,1,1.45358620897785,-1.73400548314058,0.432132686431008,0.45294946355847,0,1,1,0,0,0
"6626",64,38,1,-1.92552494173032,-0.507399388760868,-1.27030665427184,0.0549730912247724,0,1,0,1,0,1
"6627",57,38,1,-0.287796224515933,0.47716737595863,-1.03631078416121,-1.08529920284044,1,0,0,0,0,0
"6628",55,38,1,0.427414417811869,0.0874430315904951,-0.329547747908694,0.116431250481279,1,1,0,0,1,0
"6629",63,38,1,0.956048370836766,-0.507399388760868,0.322297890256631,-0.924453266398594,0,0,0,0,0,0
"6630",64,38,1,-0.0804887919571501,0.00539580119720355,-0.171958692528066,0.525073015322405,1,1,0,1,1,0
"6631",64,38,1,-0.660949603121743,1.01047437351502,-0.422668553360884,-0.948294138874539,0,0,0,0,0,1
"6632",54,38,1,0.16828012711339,2.2411828294144,-0.35342487751182,-1.9244728357759,1,0,0,0,1,0
"6633",56,38,1,1.05970208711616,-1.73400548314058,-0.281793488702443,0.255113976545402,1,1,1,0,0,0
"6634",41,38,1,1.11152894525585,-0.507399388760868,0.033384622058813,0.828565068712202,1,1,0,0,1,0
"6635",64,38,1,-0.20487325149242,-0.322793120375962,-0.331935460869007,0.582051677442021,1,1,0,1,1,0
"6636",62,38,1,0.90422151269707,-1.73400548314058,0.467948380835697,-0.138429879215825,1,1,1,0,0,0
"6637",42,38,1,-1.93589031335826,-0.626367872831141,-1.27030665427184,2.09057481364188,0,1,0,0,0,1
"6638",64,38,1,0.717644823394165,-0.831485948814369,0.909675278493518,0.016852725044477,0,1,0,1,0,0
"6639",52,38,1,1.21518266153525,-0.527911196359191,-0.463259673686197,0.292197852538263,1,1,0,1,0,1
"6640",50,38,1,0.531068134091261,1.42071052548148,0.993245232104457,-0.629828412076769,1,0,0,0,1,0
"6641",64,38,1,0.91458688432501,-0.421249796847912,1.12934487084227,-1.1679879235757,0,0,0,0,0,0
"6642",52,37,1,1.19445191827937,-1.73400548314058,0.329461029137569,0.940037907324939,0,1,1,0,0,1
"6643",62,38,1,-2.26758220545231,-0.117675044392734,-1.27030665427184,0.395399772267932,0,1,0,1,1,0
"6644",63,37,1,0.603625735486835,-1.73400548314058,0.100240584947564,0.997658919988377,1,1,1,0,0,1
"6645",47,38,1,0.603625735486835,-0.117675044392734,-0.248365507258068,1.12211161501306,1,1,0,1,1,0
"6646",56,38,1,-2.28831294870819,-0.195619913266361,-1.27030665427184,0.454729378450338,0,1,0,0,1,0
"6647",51,38,1,0.261568471764842,-0.0971632367944108,-0.489524516249635,0.482481544901776,1,1,0,1,1,0
"6648",62,37,1,-0.339623082655629,0.723309067138504,1.9340041384676,0.835571784891598,0,1,0,1,1,0
"6649",62,37,1,-0.225603994748298,-0.0971632367944108,-0.0955518777980646,0.0352779531940391,1,1,0,1,0,1
"6650",59,38,1,0.354856816416295,-0.117675044392734,0.267380492169443,-0.279844648383566,0,1,0,1,0,0
"6651",63,37,1,-2.40233203661552,0.148978454385464,-1.27030665427184,0.319224767694256,0,1,0,1,1,0
"6652",43,38,1,-0.0182965621895151,2.36425367500433,-0.217325238774005,-1.10454382133477,1,0,0,0,0,0
"6653",52,37,1,0.313395329904538,-0.507399388760868,-0.11942900740119,-0.0367986712697154,0,1,0,1,1,0
